State,County,Rate,Candidate,Percentage
PA,Cameron County,8.4,Darrell Castle,0.0029644268774703607
PA,Cameron County,8.4,Jill Stein,0.00197628458498024
PA,Beaver County,6.8,Donald Trump,0.5830381092160529
PA,Beaver County,6.8,Hillary Clinton,0.3824206690622
PA,Beaver County,6.8,Gary Johnson,0.0242168125917303
PA,Beaver County,6.8,Jill Stein,0.00603522445467888
PA,Beaver County,6.8,Darrell Castle,0.00428918467533782
PA,Erie County,7.2,Donald Trump,0.487615148413511
PA,Erie County,7.2,Hillary Clinton,0.467587853974753
PA,Erie County,7.2,Gary Johnson,0.0314653701808257
PA,Erie County,7.2,Jill Stein,0.00941658137154555
PA,Erie County,7.2,Darrell Castle,0.0039150460593654
PA,Monroe County,6.8,Hillary Clinton,0.484198714060415
PA,Monroe County,6.8,Donald Trump,0.480801892514861
PA,Monroe County,6.8,Gary Johnson,0.0213362853330098
PA,Monroe County,6.8,Jill Stein,0.0110396700230499
PA,Monroe County,6.8,Darrell Castle,0.00262343806866432
PA,Susquehanna County,5.6,Donald Trump,0.692447916666667
PA,Susquehanna County,5.6,Hillary Clinton,0.26380208333333305
PA,Susquehanna County,5.6,Gary Johnson,0.0291145833333333
PA,Susquehanna County,5.6,Jill Stein,0.01
PA,Susquehanna County,5.6,Darrell Castle,0.004635416666666671
PA,Adams County,4.7,Donald Trump,0.6629258772115911
PA,Adams County,4.7,Hillary Clinton,0.298633798633799
PA,Adams County,4.7,Gary Johnson,0.0259238830667402
PA,Adams County,4.7,Jill Stein,0.008464508464508459
PA,Adams County,4.7,Darrell Castle,0.00405193262336119
PA,Schuylkill County,6.8,Donald Trump,0.700191235059761
PA,Schuylkill County,6.8,Hillary Clinton,0.266517928286853
PA,Schuylkill County,6.8,Gary Johnson,0.022406374501992
PA,Schuylkill County,6.8,Jill Stein,0.0071394422310757
PA,Schuylkill County,6.8,Darrell Castle,0.00374501992031872
PA,Perry County,5.2,Donald Trump,0.738098614853685
PA,Perry County,5.2,Hillary Clinton,0.218881482532029
PA,Perry County,5.2,Gary Johnson,0.0292629887013662
PA,Perry County,5.2,Jill Stein,0.00770576277596558
PA,Perry County,5.2,Darrell Castle,0.00605115113695457
PA,York County,5.3,Donald Trump,0.624814794760599
PA,York County,5.3,Hillary Clinton,0.331907478599873
PA,York County,5.3,Gary Johnson,0.0313852121307586
PA,York County,5.3,Jill Stein,0.0075903383164413
PA,York County,5.3,Darrell Castle,0.00430217619232795
PA,Fulton County,5.9,Donald Trump,0.8417618270799351
PA,Fulton County,5.9,Hillary Clinton,0.134064956250927
PA,Fulton County,5.9,Gary Johnson,0.0137920806762569
PA,Fulton County,5.9,Jill Stein,0.00548717188195165
PA,Fulton County,5.9,Darrell Castle,0.00489396411092985
PA,Cumberland County,4.8,Donald Trump,0.5705235165293571
PA,Cumberland County,4.8,Hillary Clinton,0.384833315952306
PA,Cumberland County,4.8,Gary Johnson,0.0323287099801856
PA,Cumberland County,4.8,Jill Stein,0.00789098619946466
PA,Cumberland County,4.8,Darrell Castle,0.00442347133868669
PA,Lebanon County,5.1,Donald Trump,0.658744440294707
PA,Lebanon County,5.1,Hillary Clinton,0.303194920721149
PA,Lebanon County,5.1,Gary Johnson,0.0264319424167317
PA,Lebanon County,5.1,Jill Stein,0.0068923369436050715
PA,Lebanon County,5.1,Darrell Castle,0.004736359623807421
PA,Delaware County,5.7,Hillary Clinton,0.5939255420739239
PA,Delaware County,5.7,Donald Trump,0.37411175710594297
PA,Delaware County,5.7,Gary Johnson,0.0198362543534434
PA,Delaware County,5.7,Jill Stein,0.00881923379395574
PA,Delaware County,5.7,Darrell Castle,0.0033072126727334
PA,Potter County,7.9,Donald Trump,0.803266040889803
PA,Potter County,7.9,Hillary Clinton,0.167159573100167
PA,Potter County,7.9,Gary Johnson,0.0212164073550212
PA,Potter County,7.9,Jill Stein,0.00437186575800437
PA,Potter County,7.9,Darrell Castle,0.00398611289700399
PA,Pike County,6.9,Donald Trump,0.615169185912683
PA,Pike County,6.9,Hillary Clinton,0.35475331849919395
PA,Pike County,6.9,Gary Johnson,0.0186833422849689
PA,Pike County,6.9,Jill Stein,0.008670298473106729
PA,Pike County,6.9,Darrell Castle,0.0027238548300468
PA,Lycoming County,7.1,Donald Trump,0.7053525271404141
PA,Lycoming County,7.1,Hillary Clinton,0.257008788324651
PA,Lycoming County,7.1,Gary Johnson,0.0256690658925518
PA,Lycoming County,7.1,Jill Stein,0.007555573229411059
PA,Lycoming County,7.1,Darrell Castle,0.00441404541297173
PA,Northumberland County,7.0,Donald Trump,0.698235680992823
PA,Northumberland County,7.0,Hillary Clinton,0.262617597437877
PA,Northumberland County,7.0,Gary Johnson,0.0259357753567241
PA,Northumberland County,7.0,Jill Stein,0.00820679991993366
PA,Northumberland County,7.0,Darrell Castle,0.00500414629264248
PA,Berks County,5.5,Donald Trump,0.529141609921903
PA,Berks County,5.5,Hillary Clinton,0.427256812213671
PA,Berks County,5.5,Gary Johnson,0.028510691509316
PA,Berks County,5.5,Jill Stein,0.010833608057567
PA,Berks County,5.5,Darrell Castle,0.0042572782975434
PA,Franklin County,5.6,Donald Trump,0.714600908500973
PA,Franklin County,5.6,Hillary Clinton,0.249794505732209
PA,Franklin County,5.6,Gary Johnson,0.0243564784771793
PA,Franklin County,5.6,Jill Stein,0.00647487201672795
PA,Franklin County,5.6,Darrell Castle,0.00477323527291081
PA,Mercer County,6.8,Donald Trump,0.605597451304593
PA,Mercer County,6.8,Hillary Clinton,0.355506714521918
PA,Mercer County,6.8,Gary Johnson,0.0261523571399766
PA,Mercer County,6.8,Jill Stein,0.0080654917933621
PA,Mercer County,6.8,Darrell Castle,0.004677985240150021
PA,Bucks County,5.2,Hillary Clinton,0.484163912987635
PA,Bucks County,5.2,Donald Trump,0.478360753359878
PA,Bucks County,5.2,Gary Johnson,0.0248123022313557
PA,Bucks County,5.2,Jill Stein,0.00916011816494051
PA,Bucks County,5.2,Darrell Castle,0.0035029132561914
PA,Lawrence County,7.1,Donald Trump,0.6244112933053879
PA,Lawrence County,7.1,Hillary Clinton,0.34355813093329995
PA,Lawrence County,7.1,Gary Johnson,0.021205769942054
PA,Lawrence County,7.1,Jill Stein,0.00601652077425718
PA,Lawrence County,7.1,Darrell Castle,0.00480828504500062
PA,Butler County,5.7,Donald Trump,0.667065100459648
PA,Butler County,5.7,Hillary Clinton,0.291588338205092
PA,Butler County,5.7,Gary Johnson,0.0310343703478327
PA,Butler County,5.7,Jill Stein,0.00637856281308746
PA,Butler County,5.7,Darrell Castle,0.00393362817434014
PA,Indiana County,8.6,Donald Trump,0.660517387616624
PA,Indiana County,8.6,Hillary Clinton,0.30396522476675103
PA,Indiana County,8.6,Gary Johnson,0.0244910941475827
PA,Indiana County,8.6,Jill Stein,0.0058312128922815894
PA,Indiana County,8.6,Darrell Castle,0.00519508057675997
PA,Crawford County,6.9,Donald Trump,0.672384219554031
PA,Crawford County,6.9,Hillary Clinton,0.287236734808649
PA,Crawford County,6.9,Gary Johnson,0.0277254449849563
PA,Crawford County,6.9,Jill Stein,0.0070297781402019
PA,Crawford County,6.9,Darrell Castle,0.00562382251216152
PA,Chester County,4.6,Hillary Clinton,0.525763491188395
PA,Chester County,4.6,Donald Trump,0.4334807247306261
PA,Chester County,4.6,Gary Johnson,0.0293207619347652
PA,Chester County,4.6,Jill Stein,0.00836718084886944
PA,Chester County,4.6,Darrell Castle,0.00306784129734433
PA,Venango County,8.2,Donald Trump,0.6903511947863871
PA,Venango County,8.2,Hillary Clinton,0.266518826937002
PA,Venango County,8.2,Gary Johnson,0.0311368573497466
PA,Venango County,8.2,Jill Stein,0.0064265025343953714
PA,Venango County,8.2,Darrell Castle,0.00556661839246923
PA,Greene County,8.4,Donald Trump,0.6950183884988299
PA,Greene County,8.4,Hillary Clinton,0.277967235038449
PA,Greene County,8.4,Gary Johnson,0.0175860916081578
PA,Greene County,8.4,Jill Stein,0.0053493814777666295
PA,Greene County,8.4,Darrell Castle,0.00407890337679706
PA,Clearfield County,7.6,Donald Trump,0.7313410008564789
PA,Clearfield County,7.6,Hillary Clinton,0.235531628532974
PA,Clearfield County,7.6,Gary Johnson,0.0226660956809005
PA,Clearfield County,7.6,Jill Stein,0.00648476691545332
PA,Clearfield County,7.6,Darrell Castle,0.003976508014193071
PA,Clarion County,7.3,Donald Trump,0.717636290830044
PA,Clarion County,7.3,Hillary Clinton,0.24346433270407894
PA,Clarion County,7.3,Gary Johnson,0.0266575138722041
PA,Clarion County,7.3,Jill Stein,0.00652136605457354
PA,Clarion County,7.3,Darrell Castle,0.00572049653909959
PA,Blair County,5.8,Donald Trump,0.715447154471545
PA,Blair County,5.8,Hillary Clinton,0.25164811931807296
PA,Blair County,5.8,Gary Johnson,0.0228334198235599
PA,Blair County,5.8,Jill Stein,0.0062465163658728794
PA,Blair County,5.8,Darrell Castle,0.00382479002094985
PA,Carbon County,6.5,Donald Trump,0.651578984018662
PA,Carbon County,6.5,Hillary Clinton,0.310469691166742
PA,Carbon County,6.5,Gary Johnson,0.0238849622227638
PA,Carbon County,6.5,Jill Stein,0.00922669823474113
PA,Carbon County,6.5,Darrell Castle,0.00483966435709063
PA,Montour County,4.9,Donald Trump,0.61792618629174
PA,Montour County,4.9,Hillary Clinton,0.334036321031049
PA,Montour County,4.9,Gary Johnson,0.033626244874047986
PA,Montour County,4.9,Jill Stein,0.00843585237258348
PA,Montour County,4.9,Darrell Castle,0.00597539543057996
PA,Clinton County,7.8,Donald Trump,0.653750252712447
PA,Clinton County,7.8,Hillary Clinton,0.305478805849451
PA,Clinton County,7.8,Gary Johnson,0.0303254936316463
PA,Clinton County,7.8,Jill Stein,0.00801940831592425
PA,Clinton County,7.8,Darrell Castle,0.0024260394905317104
PA,Tioga County,7.7,Donald Trump,0.745817468558902
PA,Tioga County,7.7,Hillary Clinton,0.21010730356524696
PA,Tioga County,7.7,Gary Johnson,0.0298257759316949
PA,Tioga County,7.7,Jill Stein,0.00773047190492673
PA,Tioga County,7.7,Darrell Castle,0.00651898003922926
PA,Washington County,6.7,Donald Trump,0.607983908401671
PA,Washington County,6.7,Hillary Clinton,0.355211717984424
PA,Washington County,6.7,Gary Johnson,0.0263345195729537
PA,Washington County,6.7,Jill Stein,0.007303110010830879
PA,Washington County,6.7,Darrell Castle,0.00316674403012017
PA,Bradford County,7.3,Donald Trump,0.706996338438521
PA,Bradford County,7.3,Hillary Clinton,0.246584511201228
PA,Bradford County,7.3,Gary Johnson,0.0344501752037482
PA,Bradford County,7.3,Darrell Castle,0.00661443363911965
PA,Bradford County,7.3,Jill Stein,0.00535454151738257
PA,Centre County,5.1,Hillary Clinton,0.484852906066796
PA,Centre County,5.1,Donald Trump,0.465541024484707
PA,Centre County,5.1,Gary Johnson,0.0346048757195533
PA,Centre County,5.1,Jill Stein,0.0104650237419423
PA,Centre County,5.1,Darrell Castle,0.004536169987001621
PA,Dauphin County,5.4,Hillary Clinton,0.49390749846343
PA,Dauphin County,5.4,Donald Trump,0.465734480639213
PA,Dauphin County,5.4,Gary Johnson,0.0265749846342963
PA,Dauphin County,5.4,Jill Stein,0.00897357098955132
PA,Dauphin County,5.4,Darrell Castle,0.00480946527350953
PA,Sullivan County,7.2,Donald Trump,0.7316919191919191
PA,Sullivan County,7.2,Hillary Clinton,0.238636363636364
PA,Sullivan County,7.2,Gary Johnson,0.0205176767676768
PA,Sullivan County,7.2,Darrell Castle,0.00473484848484848
PA,Sullivan County,7.2,Jill Stein,0.00441919191919192
PA,Lehigh County,6.0,Hillary Clinton,0.503734537446661
PA,Lehigh County,6.0,Donald Trump,0.459286027014134
PA,Lehigh County,6.0,Gary Johnson,0.0247988969555188
PA,Lehigh County,6.0,Jill Stein,0.0087433265155426
PA,Lehigh County,6.0,Darrell Castle,0.00343721206814306
PA,Northampton County,5.8,Donald Trump,0.499975485904395
PA,Northampton County,5.8,Hillary Clinton,0.4618175450884261
PA,Northampton County,5.8,Gary Johnson,0.0255436876203817
PA,Northampton County,5.8,Jill Stein,0.009546489231308
PA,Northampton County,5.8,Darrell Castle,0.00311679215548941
PA,Cambria County,7.8,Donald Trump,0.6732926687386771
PA,Cambria County,7.8,Hillary Clinton,0.29580999551249
PA,Cambria County,7.8,Gary Johnson,0.0202104143467349
PA,Cambria County,7.8,Jill Stein,0.006565060581381821
PA,Cambria County,7.8,Darrell Castle,0.004121860820715671
PA,Lancaster County,4.9,Donald Trump,0.5734661364577189
PA,Lancaster County,4.9,Hillary Clinton,0.3766072481402961
PA,Lancaster County,4.9,Gary Johnson,0.0352789660089232
PA,Lancaster County,4.9,Jill Stein,0.00832946548415018
PA,Lancaster County,4.9,Darrell Castle,0.00631818390891111
PA,Juniata County,5.8,Donald Trump,0.7915785425879641
PA,Juniata County,5.8,Hillary Clinton,0.174004999038646
PA,Juniata County,5.8,Gary Johnson,0.0192270717169775
PA,Juniata County,5.8,Darrell Castle,0.00836377619688521
PA,Juniata County,5.8,Jill Stein,0.00682561045952701
PA,Union County,5.6,Donald Trump,0.60948275862069
PA,Union County,5.6,Hillary Clinton,0.352758620689655
PA,Union County,5.6,Gary Johnson,0.0255172413793103
PA,Union County,5.6,Jill Stein,0.00810344827586207
PA,Union County,5.6,Darrell Castle,0.004137931034482761
PA,Lackawanna County,6.5,Hillary Clinton,0.50217052754526
PA,Lackawanna County,6.5,Donald Trump,0.4681915514891961
PA,Lackawanna County,6.5,Gary Johnson,0.0185224839400428
PA,Lackawanna County,6.5,Jill Stein,0.00865291025890598
PA,Lackawanna County,6.5,Darrell Castle,0.00246252676659529
PA,Columbia County,6.4,Donald Trump,0.640948132856564
PA,Columbia County,6.4,Hillary Clinton,0.313414679102002
PA,Columbia County,6.4,Gary Johnson,0.0310023224094076
PA,Columbia County,6.4,Jill Stein,0.009547683120138609
PA,Columbia County,6.4,Darrell Castle,0.00508718251188852
PA,Fayette County,8.6,Donald Trump,0.6436566465765731
PA,Fayette County,8.6,Hillary Clinton,0.333657769625276
PA,Fayette County,8.6,Gary Johnson,0.0157039643619212
PA,Fayette County,8.6,Jill Stein,0.00430502002770187
PA,Fayette County,8.6,Darrell Castle,0.00267659940852768
PA,Armstrong County,8.0,Donald Trump,0.7447940616172901
PA,Armstrong County,8.0,Hillary Clinton,0.224955659199895
PA,Armstrong County,8.0,Gary Johnson,0.0217105695329436
PA,Armstrong County,8.0,Jill Stein,0.0044669250476253
PA,Armstrong County,8.0,Darrell Castle,0.0040727846022466
PA,Elk County,6.5,Donald Trump,0.7004475241807421
PA,Elk County,6.5,Hillary Clinton,0.262523458928829
PA,Elk County,6.5,Gary Johnson,0.0267792695250469
PA,Elk County,6.5,Jill Stein,0.00555796159953804
PA,Elk County,6.5,Darrell Castle,0.0046917857658438
PA,Huntingdon County,7.4,Donald Trump,0.7370229790726299
PA,Huntingdon County,7.4,Hillary Clinton,0.23014977431268
PA,Huntingdon County,7.4,Gary Johnson,0.0212351251538777
PA,Huntingdon County,7.4,Darrell Castle,0.00666803446860895
PA,Huntingdon County,7.4,Jill Stein,0.00492408699220353
PA,Snyder County,5.4,Donald Trump,0.7169534072123921
PA,Snyder County,5.4,Hillary Clinton,0.244351925549501
PA,Snyder County,5.4,Gary Johnson,0.0276128084246617
PA,Snyder County,5.4,Jill Stein,0.00679605706238903
PA,Snyder County,5.4,Darrell Castle,0.00428580175105614
PA,Bedford County,5.9,Donald Trump,0.827731449965963
PA,Bedford County,5.9,Hillary Clinton,0.15371851599727698
PA,Bedford County,5.9,Gary Johnson,0.0110194009530293
PA,Bedford County,5.9,Jill Stein,0.00425459496255956
PA,Bedford County,5.9,Darrell Castle,0.00327603812117086
PA,Montgomery County,4.8,Hillary Clinton,0.587296983080266
PA,Montgomery County,4.8,Donald Trump,0.37615704731583705
PA,Montgomery County,4.8,Gary Johnson,0.0251795952644396
PA,Montgomery County,4.8,Jill Stein,0.00853823139308848
PA,Montgomery County,4.8,Darrell Castle,0.00282814294636821
PA,Mifflin County,6.2,Donald Trump,0.770327320576786
PA,Mifflin County,6.2,Hillary Clinton,0.195350622292889
PA,Mifflin County,6.2,Gary Johnson,0.0259334393332968
PA,Mifflin County,6.2,Jill Stein,0.00433137781676627
PA,Mifflin County,6.2,Darrell Castle,0.00405723998026208
PA,Warren County,5.9,Donald Trump,0.682705401724921
PA,Warren County,5.9,Hillary Clinton,0.273944620971403
PA,Warren County,5.9,Gary Johnson,0.0297889241942805
PA,Warren County,5.9,Jill Stein,0.0069223785746709
PA,Warren County,5.9,Darrell Castle,0.0066386745347253705
PA,Philadelphia County,7.7,Hillary Clinton,0.824051382847197
PA,Philadelphia County,7.7,Donald Trump,0.154974736374769
PA,Philadelphia County,7.7,Gary Johnson,0.009976081513965193
PA,Philadelphia County,7.7,Jill Stein,0.0094850689549224
PA,Philadelphia County,7.7,Darrell Castle,0.0015127303091468
PA,Forest County,8.8,Donald Trump,0.700583819849875
PA,Forest County,8.8,Hillary Clinton,0.261050875729775
PA,Forest County,8.8,Gary Johnson,0.0250208507089241
PA,Forest County,8.8,Jill Stein,0.0079232693911593
PA,Forest County,8.8,Darrell Castle,0.00542118432026689
PA,Somerset County,7.5,Donald Trump,0.7653792331374201
PA,Somerset County,7.5,Hillary Clinton,0.20618527847747
PA,Somerset County,7.5,Gary Johnson,0.0189196753428491
PA,Somerset County,7.5,Darrell Castle,0.00486985726280437
PA,Somerset County,7.5,Jill Stein,0.00464595577945704
KY,Monroe County,4.1,Donald Trump,0.857142857142857
KY,Monroe County,4.1,Hillary Clinton,0.12041675015027
KY,Monroe County,4.1,Gary Johnson,0.0152274093368063
KY,Monroe County,4.1,Evan McMullin,0.0046082949308755795
KY,Monroe County,4.1,Jill Stein,0.00260468843919054
KY,Monroe County,4.1,Rocky De La Fuente,0.0
KY,Green County,4.4,Donald Trump,0.8198012375773491
KY,Green County,4.4,Hillary Clinton,0.156009750609413
KY,Green County,4.4,Gary Johnson,0.0157509844365273
KY,Green County,4.4,Jill Stein,0.00450028126757922
KY,Green County,4.4,Evan McMullin,0.00356272267016689
KY,Green County,4.4,Rocky De La Fuente,0.0003750234389649351
KY,Taylor County,5.3,Donald Trump,0.7360226468506721
KY,Taylor County,5.3,Hillary Clinton,0.225849256900212
KY,Taylor County,5.3,Gary Johnson,0.0206121726822364
KY,Taylor County,5.3,Evan McMullin,0.0125619249823071
KY,Taylor County,5.3,Jill Stein,0.00468860580325548
KY,Taylor County,5.3,Rocky De La Fuente,0.000265392781316348
KY,Laurel County,6.2,Donald Trump,0.829519819529488
KY,Laurel County,6.2,Hillary Clinton,0.138575572027071
KY,Laurel County,6.2,Gary Johnson,0.0190541411537222
KY,Laurel County,6.2,Evan McMullin,0.00773445053174347
KY,Laurel County,6.2,Jill Stein,0.00459233000322269
KY,Laurel County,6.2,Rocky De La Fuente,0.0005236867547534638
KY,Madison County,4.3,Donald Trump,0.627571244911078
KY,Madison County,4.3,Hillary Clinton,0.315861367045211
KY,Madison County,4.3,Gary Johnson,0.0318459395757446
KY,Madison County,4.3,Evan McMullin,0.0147846582386972
KY,Madison County,4.3,Jill Stein,0.00945468180844225
KY,Madison County,4.3,Rocky De La Fuente,0.000482108420827084
KY,Knott County,11.0,Donald Trump,0.756029845566545
KY,Knott County,11.0,Hillary Clinton,0.21603331598126
KY,Knott County,11.0,Gary Johnson,0.0176991150442478
KY,Knott County,11.0,Evan McMullin,0.00676730869338886
KY,Knott County,11.0,Jill Stein,0.00225576956446295
KY,Knott County,11.0,Rocky De La Fuente,0.00121464515009544
KY,Breckinridge County,6.4,Donald Trump,0.7392543609622622
KY,Breckinridge County,6.4,Hillary Clinton,0.223463687150838
KY,Breckinridge County,6.4,Gary Johnson,0.0221183445445217
KY,Breckinridge County,6.4,Evan McMullin,0.00912096682248318
KY,Breckinridge County,6.4,Jill Stein,0.00535856800820887
KY,Breckinridge County,6.4,Rocky De La Fuente,0.0006840725116862388
KY,Todd County,4.4,Donald Trump,0.7565982404692081
KY,Todd County,4.4,Hillary Clinton,0.21826560536238
KY,Todd County,4.4,Gary Johnson,0.0134059488898199
KY,Todd County,4.4,Evan McMullin,0.00565563468789275
KY,Todd County,4.4,Jill Stein,0.0054461667364893215
KY,Todd County,4.4,Rocky De La Fuente,0.0006284038542103058
KY,Marion County,4.5,Donald Trump,0.631643852509557
KY,Marion County,4.5,Hillary Clinton,0.330373658897521
KY,Marion County,4.5,Gary Johnson,0.0265137501541497
KY,Marion County,4.5,Evan McMullin,0.00727586632137132
KY,Marion County,4.5,Jill Stein,0.00406955234924158
KY,Marion County,4.5,Rocky De La Fuente,0.000123319768158836
KY,Knox County,8.0,Donald Trump,0.8229270729270729
KY,Knox County,8.0,Hillary Clinton,0.146603396603397
KY,Knox County,8.0,Gary Johnson,0.0157342657342657
KY,Knox County,8.0,Evan McMullin,0.00849150849150849
KY,Knox County,8.0,Jill Stein,0.00532800532800533
KY,Knox County,8.0,Rocky De La Fuente,0.000915750915750916
KY,Gallatin County,4.8,Donald Trump,0.732094695834582
KY,Gallatin County,4.8,Hillary Clinton,0.22445310158825305
KY,Gallatin County,4.8,Gary Johnson,0.0299670362601139
KY,Gallatin County,4.8,Evan McMullin,0.00719208870242733
KY,Gallatin County,4.8,Jill Stein,0.0053940665268205
KY,Gallatin County,4.8,Rocky De La Fuente,0.000899011087803416
KY,Crittenden County,5.6,Donald Trump,0.814961605152341
KY,Crittenden County,5.6,Hillary Clinton,0.152836264552886
KY,Crittenden County,5.6,Gary Johnson,0.0188258607877136
KY,Crittenden County,5.6,Evan McMullin,0.00891751300470646
KY,Crittenden County,5.6,Jill Stein,0.00421104780777805
KY,Crittenden County,5.6,Rocky De La Fuente,0.00024770869457518
KY,Lincoln County,6.2,Donald Trump,0.7674929400690301
KY,Lincoln County,6.2,Hillary Clinton,0.19506327789980105
KY,Lincoln County,6.2,Gary Johnson,0.023637694801799
KY,Lincoln County,6.2,Evan McMullin,0.00857650873339609
KY,Lincoln County,6.2,Jill Stein,0.00460202907645644
KY,Lincoln County,6.2,Rocky De La Fuente,0.000627549419516787
KY,Hardin County,4.6,Donald Trump,0.625159361164553
KY,Hardin County,4.6,Hillary Clinton,0.323219211423008
KY,Hardin County,4.6,Gary Johnson,0.0327530655293109
KY,Hardin County,4.6,Evan McMullin,0.0101991145314202
KY,Hardin County,4.6,Jill Stein,0.008020212790616809
KY,Hardin County,4.6,Rocky De La Fuente,0.000649034561090378
KY,Pike County,10.8,Donald Trump,0.800811359026369
KY,Pike County,10.8,Hillary Clinton,0.17350912778904698
KY,Pike County,10.8,Gary Johnson,0.0166734279918864
KY,Pike County,10.8,Evan McMullin,0.0049898580121703895
KY,Pike County,10.8,Jill Stein,0.00348884381338742
KY,Pike County,10.8,Rocky De La Fuente,0.000527383367139959
KY,Logan County,4.7,Donald Trump,0.7136434535278471
KY,Logan County,4.7,Hillary Clinton,0.2527754839893569
KY,Logan County,4.7,Gary Johnson,0.0210111019359574
KY,Logan County,4.7,Evan McMullin,0.00834938985228003
KY,Logan County,4.7,Jill Stein,0.00394531608404441
KY,Logan County,4.7,Rocky De La Fuente,0.00027525461051472596
KY,Lyon County,5.9,Donald Trump,0.7041151224438271
KY,Lyon County,5.9,Hillary Clinton,0.263822267104267
KY,Lyon County,5.9,Gary Johnson,0.0186821509719768
KY,Lyon County,5.9,Evan McMullin,0.009088613986367079
KY,Lyon County,5.9,Jill Stein,0.0037869224943196203
KY,Lyon County,5.9,Rocky De La Fuente,0.000504922999242616
KY,Lawrence County,10.6,Donald Trump,0.7970870572658059
KY,Lawrence County,10.6,Hillary Clinton,0.172955974842767
KY,Lawrence County,10.6,Gary Johnson,0.0177093677590202
KY,Lawrence County,10.6,Evan McMullin,0.0061238000662032395
KY,Lawrence County,10.6,Jill Stein,0.00529625951671632
KY,Lawrence County,10.6,Rocky De La Fuente,0.000827540549486925
KY,Butler County,5.5,Donald Trump,0.7941176470588229
KY,Butler County,5.5,Hillary Clinton,0.16983500717360098
KY,Butler County,5.5,Gary Johnson,0.024390243902439
KY,Butler County,5.5,Evan McMullin,0.009505021520803441
KY,Butler County,5.5,Jill Stein,0.00197274031563845
KY,Butler County,5.5,Rocky De La Fuente,0.000179340028694405
KY,Harlan County,12.3,Donald Trump,0.848656688667844
KY,Harlan County,12.3,Hillary Clinton,0.12754485451334
KY,Harlan County,12.3,Gary Johnson,0.0145021846239658
KY,Harlan County,12.3,Evan McMullin,0.0044622106535279395
KY,Harlan County,12.3,Jill Stein,0.00362554615599145
KY,Harlan County,12.3,Rocky De La Fuente,0.00120851538533048
KY,Boone County,3.9,Donald Trump,0.67886051763071
KY,Boone County,3.9,Hillary Clinton,0.261003995136356
KY,Boone County,3.9,Gary Johnson,0.0399339933993399
KY,Boone County,3.9,Evan McMullin,0.0132534306062185
KY,Boone County,3.9,Jill Stein,0.0066006600660066
KY,Boone County,3.9,Rocky De La Fuente,0.000347403161368768
KY,Clinton County,7.1,Donald Trump,0.854419021982952
KY,Clinton County,7.1,Hillary Clinton,0.122700762673845
KY,Clinton County,7.1,Gary Johnson,0.0134589502018843
KY,Clinton County,7.1,Evan McMullin,0.00515926424405563
KY,Clinton County,7.1,Jill Stein,0.0033647375504710607
KY,Clinton County,7.1,Rocky De La Fuente,0.0008972633467922838
KY,Greenup County,9.1,Donald Trump,0.7095188348798621
KY,Greenup County,9.1,Hillary Clinton,0.254777852885147
KY,Greenup County,9.1,Gary Johnson,0.0196030234130154
KY,Greenup County,9.1,Evan McMullin,0.008910465187734279
KY,Greenup County,9.1,Jill Stein,0.00669821176181405
KY,Greenup County,9.1,Rocky De La Fuente,0.0004916118724267192
KY,Larue County,4.7,Donald Trump,0.753730171195225
KY,Larue County,4.7,Hillary Clinton,0.20072247526307505
KY,Larue County,4.7,Gary Johnson,0.0273284121250196
KY,Larue County,4.7,Evan McMullin,0.0125647871839171
KY,Larue County,4.7,Jill Stein,0.00439767551437098
KY,Larue County,4.7,Rocky De La Fuente,0.00125647871839171
KY,Spencer County,3.8,Donald Trump,0.7564385577630609
KY,Spencer County,3.8,Hillary Clinton,0.20193419531167894
KY,Spencer County,3.8,Gary Johnson,0.0249132765689057
KY,Spencer County,3.8,Evan McMullin,0.0116682434563229
KY,Spencer County,3.8,Jill Stein,0.00462524965836224
KY,Spencer County,3.8,Rocky De La Fuente,0.00042047724166929503
KY,Oldham County,3.5,Donald Trump,0.623048123459045
KY,Oldham County,3.5,Hillary Clinton,0.312543755517
KY,Oldham County,3.5,Gary Johnson,0.0374090646211914
KY,Oldham County,3.5,Evan McMullin,0.0179587861078136
KY,Oldham County,3.5,Jill Stein,0.00858369098712446
KY,Oldham County,3.5,Rocky De La Fuente,0.0004565793078257689
KY,Christian County,6.5,Donald Trump,0.6388624733958249
KY,Christian County,6.5,Hillary Clinton,0.32549925281891
KY,Christian County,6.5,Gary Johnson,0.0214644749354707
KY,Christian County,6.5,Evan McMullin,0.00810578272879591
KY,Christian County,6.5,Jill Stein,0.0054340442874609395
KY,Christian County,6.5,Rocky De La Fuente,0.00063397183353711
KY,Scott County,4.1,Donald Trump,0.622549425097196
KY,Scott County,4.1,Hillary Clinton,0.3190090164612461
KY,Scott County,4.1,Gary Johnson,0.0352800066175862
KY,Scott County,4.1,Evan McMullin,0.0166266854164943
KY,Scott County,4.1,Jill Stein,0.0057490280420216715
KY,Scott County,4.1,Rocky De La Fuente,0.0007858383654562
KY,Grant County,4.8,Donald Trump,0.760569275847635
KY,Grant County,4.8,Hillary Clinton,0.199874424445375
KY,Grant County,4.8,Gary Johnson,0.0236500627877773
KY,Grant County,4.8,Evan McMullin,0.00795311845960653
KY,Grant County,4.8,Jill Stein,0.007429886982000841
KY,Grant County,4.8,Rocky De La Fuente,0.0005232314776056928
